movieId,title,avgVote,releaseYear,genres,plot
218,The Terminator,6.800000,1984,Action:Science Fiction:Thriller,"In a dystopian future where machines rule, a relentless cyborg is sent back in time to eliminate the mother of humanity's last hope, forcing a rugged soldier to protect her at all costs."
219,Volver,7.200000,2006,Comedy:Drama:Romance,"In a vibrant blend of humor and heartache, a woman returns to her hometown to confront her past and rekindle lost love while navigating the complexities of her family relationships."
220,East of Eden,7.300000,1955,Drama,"In a tale of family rivalry and moral struggle, a young man grapples with his father's favoritism and the burden of legacy as he seeks his own identity in a small Californian town."
221,Rebel Without a Cause,7.500000,1955,Drama,A troubled teenager navigates the complexities of adolescence and parental expectations while seeking connection and purpose in a world that feels indifferent to his struggles.
223,Rebecca,7.100000,1940,Drama:Mystery:Suspense:Thriller:Romance,"In a haunting estate, a young bride grapples with the lingering presence of her husband's first wife, unearthing dark secrets that entwine love, obsession, and mystery."
226,Boys Don't Cry,7.000000,1999,Crime:Drama:Romance,"In a poignant exploration of identity and love, a young transgender man navigates the challenges of acceptance and belonging in a conservative town, ultimately confronting the harsh realities of prejudice and violence."
227,The Outsiders,6.500000,1983,Crime:Drama,"In a divided 1960s town, a group of young greasers struggle against social inequality and familial conflict, discovering the bonds of friendship and the harsh realities of life through their turbulent experiences."
229,The Bride of Frankenstein,7.500000,1935,Horror:Science Fiction,"In a dark twist of fate, a brilliant scientist defies nature by creating a female counterpart for his monstrous creation, leading to chaos and tragic consequences as both seek acceptance in a world that shuns them."
231,Syriana,6.100000,2005,Drama:Thriller,"Amidst the complex and volatile world of Middle Eastern oil politics, intertwined stories of a CIA operative, an energy analyst, and a young Pakistani worker converge, revealing the far-reaching consequences of greed and corruption on both personal and geopolitical levels."
232,Rumble Fish,7.300000,1983,Action:Adventure:Crime:Drama:Romance,"In a gritty urban landscape, a troubled youth navigates the dangerous waters of crime and loyalty while striving to connect with his estranged brother, ultimately discovering the true meaning of brotherhood and sacrifice amidst the chaos of street life."
234,The Cabinet of Dr. Caligari,7.300000,1920,Crime:Drama:Horror:Thriller,"In a nightmarish tale of obsession and manipulation, a mysterious doctor uses a sleepwalker to commit a series of gruesome murders, revealing the dark underbelly of a tainted society."
235,Stand by Me,7.000000,1986,Crime:Drama,"In the summer of 1959, four childhood friends embark on a transformative journey to find the body of a missing boy, confronting their fears and the realities of growing up while strengthening their bond in the face of adversity."
236,Muriel's Wedding,7.000000,1994,Comedy:Drama:Romance,"In a quirky Australian town, an awkward young woman with dreams of a fairy-tale wedding navigates friendship, self-discovery, and love, ultimately realizing that true happiness comes from embracing her individuality."
238,The Godfather,8.000000,1972,Crime:Drama,"A powerful crime family navigates betrayal and violence as the aging patriarch grapples with the future of his empire, forcing his reluctant son to confront the dark legacy of loyalty and power."
239,Some Like It Hot,7.400000,1959,Comedy,"In this classic comedy, two musicians on the run from the mob disguise themselves as women and join an all-female band, leading to a series of hilarious misunderstandings and romantic entanglements."
240,The Godfather: Part II,7.900000,1974,Crime:Drama,"In a gripping tale of power and betrayal, a young Vito Corleone rises from poverty to establish his criminal empire, while his son Michael struggles to maintain the family legacy amidst paranoia and scandal."
241,Natural Born Killers,6.800000,1994,Crime:Drama:Thriller,"In a media-saturated world, a young couple embarks on a violent crime spree that turns them into sensational folk heroes, challenging society's obsession with violence and fame."
242,The Godfather: Part III,6.900000,1990,Action:Crime:Drama:Thriller,"As the aging patriarch of a crime family seeks to legitimize his family's empire, he confronts betrayal, loss, and the haunting legacy of power in a world where loyalty is constantly tested."
243,High Fidelity,6.800000,2000,Comedy:Drama:Music:Romance,"In a charming yet messy exploration of love and music, a record store owner reflects on his past relationships and personal growth while navigating the complexities of commitments and heartbreaks."
244,King Kong,7.600000,1933,Action:Adventure:Drama:Horror:Thriller,"A colossal ape is captured and brought to New York City, where chaos ensues as he escapes and climbs to the top of the Empire State Building, leading to a tragic confrontation between nature and civilization."
245,About a Boy,6.300000,2002,Comedy:Drama:Romance,"A self-centered bachelor unexpectedly finds his life transformed when he forms an unlikely friendship with a young boy and his troubled mother, ultimately leading him to reassess his views on love and responsibility."
246,Zatoichi: The Blind Swordsman,7.400000,2003,Action:Adventure:Drama,"In a feudal Japan plagued by corruption and injustice, a blind swordsman with extraordinary hearing and reflexes embarks on a perilous journey to protect the weak and confront ruthless gangsters, ultimately uncovering a larger conspiracy that tests his skills and moral convictions."
247,The Killing,7.900000,1956,Action:Crime:Drama:Thriller,"In a meticulously plotted heist gone awry, a group of criminals faces betrayal and chaos as their trust frays amidst the tense atmosphere of a racetrack robbery."
249,The War of the Roses,6.400000,1989,Comedy:Drama:Thriller,"A married couple's bitter and escalating feud over their shared possessions spirals into a darkly comedic and thrilling battle for survival, showcasing the absurdity of love turned sour."
250,In China They Eat Dogs,7.800000,1999,Action:Comedy:Crime:Foreign,"In a chaotic mix of humor and mayhem, a down-and-out former criminal and his misfit companions embark on a wild adventure involving a stolen car, a violent gangster, and a quest for redemption through absurd antics in a bustling foreign city."
251,Ghost,6.400000,1990,Drama:Fantasy:Mystery:Thriller:Romance,"After a tragic murder leaves him as a restless spirit, a man must navigate the complexities of the afterlife and the living world to protect his beloved from an impending danger."
252,Willy Wonka & the Chocolate Factory,7.000000,1971,Fantasy:Family,"In a whimsical adventure filled with enchanting surprises, a young boy wins a golden ticket to tour a magical chocolate factory owned by a mysterious and eccentric chocolatier, leading to delightful and life-changing experiences."
253,Live and Let Die,6.000000,1973,Action:Adventure:Thriller,"A British secret agent embarks on a dangerous mission to thwart a ruthless drug lord, uncovering a web of voodoo and international intrigue along the way."
254,King Kong,6.200000,2005,Action:Adventure:Drama,"In a thrilling adventure set in the 1930s, a colossal gorilla is captured and brought to New York City, where his tragic struggle for freedom amidst human greed leads to dramatic consequences for both him and the city."
