personId,name,birthYear,deathYear
69310,Ricardo Darín,1957,
69395,Bug Hall,1985,
69399,Alexandra Holden,1977,
69494,Don Stroud,1943,
69500,Lou Adler,1933,
69574,Lexa Doig,1973,
69597,Drew Barrymore,1975,
69616,Bianca Kajlich,1977,
69636,Ti Lung,1946,
69709,Uday Chopra,1973,
69865,Jesús Ochoa,1959,
69899,Zachary Levi,1980,
70099,Yuki Matsuoka,1970,
70106,Nicholas Tse,1980,
70165,Gérard Lanvin,1950,
70175,Chelah Horsdal,1973,
70182,Anne Brochet,1966,
70209,Yûsuke Iseya,1976,
70238,Chris Williams,1967,
70303,Zach Gilford,1982,
70312,Fabrizio Rongione,1973,
70336,Won Bin,1977,
70456,Emily Browning,1988,
70457,Peter Kremer,1958,
70459,Maria Ehrich,1993,
70626,Tsutomu Yamazaki,1936,
70674,Norman Chu,1955,
70706,Vivian Hsu,1975,
70785,Anita Briem,1982,
70851,Jack Black,1969,
70852,Schuyler Fisk,1982,
70874,Lazar Ristovski,1952,
70904,Michelle Dockery,1981,
71010,Tom Conti,1941,
71051,Wang Baoqiang,1984,
71057,Zhou Xun,1976,
71070,Amanda Seyfried,1985,
71158,Lars Mikkelsen,1964,
71189,Cobie Smulders,1982,
71282,Kate Magowan,1975,
71283,Beatriz Batarda,1974,
71375,Alden Ehrenreich,1989,
71402,Andrea Savage,1973,
71403,Rob Riggle,1970,
71450,Robert Lindsay,1949,
71467,Matt O'Leary,1987,
71507,Marc-André Grondin,1984,
71530,Romany Malco,1968,
71552,Ari Graynor,1983,
71565,Heather Kafka,1972,
71580,Benedict Cumberbatch,1976,
71586,Alfie Allen,1986,
71675,Nicholas Brendon,1971,
71725,Jake Sandvig,1986,
71727,Betty White,1922,
71794,Barry Manilow,1943,
71815,Emily Meade,1989,
71861,Liliana Mumy,1994,
71900,Adrian Paul,1959,
71913,Bokeem Woodbine,1973,
72028,Arye Gross,1960,
72095,Lee Pace,1979,
72099,Ben Cotton,1975,
72118,Anil Kapoor,1959,
72128,José María Yazpik,1970,
72129,Jennifer Lawrence,1990,
72305,Lesley Manville,1956,
72320,Xavier Beauvois,1967,
72389,Eiji Okuda,1950,
72440,Brendan Fehr,1977,
72466,Colin Farrell,1976,
72483,Cheng Tai-Shen,1968,
72494,Rie Miyazawa,1973,
72730,Kelly Chen,1973,
72731,Nick Cheung,1967,
72764,Kimura Yoshino,1976,
72782,Toni Servillo,1959,
72855,Felicity Jones,1983,
72873,Michael Stuhlbarg,1968,
72932,Ryuhei Matsuda,1983,
72985,Ramón Rodríguez,1979,
73035,Paul Johansson,1964,
73040,Doug Bradley,1954,
73128,Skylar Astin,1987,
73210,Louis Zorich,1924,
73249,Lee Jung-jae,1973,
73264,Claire Nadeau,1945,
73269,Elsa Pataky,1976,
73336,Summer Bishil,1988,
73357,Eleanor Tomlinson,1992,
73381,Matthias Schoenaerts,1977,
73386,Ralph Amoussou,1989,
73421,Joaquin Phoenix,1974,
73454,Kristen Hager,1984,
73457,Chris Pratt,1979,
73462,Georgia King,1986,
73525,Michelle Ryan,1984,
73528,Marc Pickering,1985,
73589,Johnny Whitworth,1975,
73637,Nicolai Cleve Broch,1975,
73641,Christiane Amanpour,1958,
73707,Shelley Conn,1976,
73774,Sun Hong-Lei,1970,
73827,Patrick Bruel,1959,
73864,Antonio Albanese,1964,
73931,Bette Midler,1945,
73937,Judith Godrèche,1972,
73968,Henry Cavill,1983,
74022,Gao Yuanyuan,1979,
74036,Tom Arnold,1959,
74056,Brendan Coyle,1963,
74070,Nana Visitor,1957,
74110,Antoine Duléry,1959,
74115,Constance Dollé,1974,
74133,AJ Bowen,1977,
74192,Stephen Fung,1974,
74193,Sam Lee,1975,
74227,Morgan Lily,2000,
74242,Shea Whigham,1969,
74251,Sasha Grey,1988,
74288,Andrea Bowen,1990,
74289,Amanda Righetti,1983,
74302,Cory Hardrict,1979,
74303,Dreama Walker,1986,
74337,Dana Snyder,1973,
74359,Lee Tockar,1969,
74360,Tabitha St. Germain,1976,
74364,Brian Drummond,1969,
74365,Britt McKillip,1991,
74368,Andrea Libman,1984,
74370,Nicole Oliver,1964,
74377,Takayuki Yamada,1983,
74421,Song Hye-kyo,1982,
74427,John Hensley,1977,
74428,Tim McGraw,1967,
74440,Nichola Burley,1986,
74459,Jeremy Jones,1975,
74502,Kristof Konrad,1975,
74539,Colin Ford,1996,
74541,Corey Stoll,1976,
74568,Chris Hemsworth,1983,
74570,Ron Glass,1945,
74571,Regine Nehy,1987,
74573,Robert Pine,1941,
74577,Bitsie Tulloch,1981,
74607,Autumn Reeser,1980,
74610,Tasha Smith,1971,
74614,Gary Anthony Sturgis,1966,
74618,Katrina Bowden,1988,
74687,Stella Maeve,1989,
74721,Arthur Berning,1987,
74748,Randy Couture,1963,
74750,Georges St. Pierre,1981,
74927,Joakim Nätterqvist,1974,
74929,Madison Pettis,1998,
74930,Hayes MacArthur,1977,
74949,Joel McHale,1971,
74957,Andre Royo,1968,
75037,Laura Bailey,1972,
75038,Roger Craig Smith,1975,
75073,Tom Mison,1982,
75122,Lachy Hulme,1971,
75129,Damian Walshe-Howling,1971,
75131,Nash Edgerton,1973,
75170,Gary Sweet,1957,
75340,Todd Bridges,1965,
75344,Barry Livingston,1953,
75356,Ernest Lee Thomas,1950,
75463,Michael Hitchcock,1958,
75601,Sean Nelson,1980,
75620,Davenia McFadden,1961,
75696,Melissa De Sousa,1967,
75711,Anthony Hayes,1977,
75912,Kim Yoon-Seok,1968,
75913,Ha Jeong-Woo,1979,
75914,Seo Young-Hee,1980,
76021,Griff Furst,1981,
76022,Patrick Brennan,1972,
76038,Shane Johnson,1976,
76070,Mia Wasikowska,1989,
76096,Kelly Ripa,1970,
76104,Martin McCann,1983,
76112,Steve Wiebe,1969,
76126,T.I.,1980,
76227,Johnny Pacar,1981,
76229,India Ennenga,1994,
76241,Christy Carlson Romano,1984,
76242,Noel Clarke,1975,
76245,Adam Carolla,1964,
76314,Channon Roe,1969,
76339,Claudio Santamaria,1974,
76365,Preston Lacy,1969,
76383,Dan Ekborg,1955,
76416,Amanda Walsh,1981,
76461,Courtney Peldon,1981,
76464,Annika Peterson,1972,
76511,Natalie Martinez,1984,
76512,Jason Clarke,1969,
76513,Fred Koehler,1975,
76532,Jed Whedon,1975,
76547,Aksel Hennie,1975,
76556,Pål Sverre Valheim Hagen,1980,
76576,Katsuni,1979,
76594,Miley Cyrus,1992,
76611,Stig Henrik Hoff,1965,
76788,Dev Patel,1990,
76792,Freida Pinto,1984,
76793,Irrfan Khan,1962,
76820,Marina Fois,1970,
76825,Vincent Desagnat,1976,
76828,Patrick Gilmore,1976,
76858,François-Xavier Demaison,1973,
76941,David Lyons,1976,
76961,Demián Bichir,1963,
76968,Leo Gregory,1978,
76982,Jeff Dunham,1962,
76996,Jonathan Bennett,1981,
76999,Jess Weixler,1981,
77023,Jack Gilpin,1951,
77069,Lenny Kravitz,1964,
77075,Norm Macdonald,1963,
77088,Katharine McPhee,1984,
77089,Ken Marino,1968,
77109,Corey Large,1975,
77120,Steve Austin,1964,
77122,María Valverde,1987,
77155,James Saito,1955,
77156,Kevin Clash,1960,
77157,Robbie Rist,1964,
77164,Ryan Robbins,1971,
77188,Oh Dal-Su,1968,
77191,Jeanne Balibar,1968,
77223,Tahmoh Penikett,1975,
77234,Priyanka Chopra,1982,
77264,Ashlie Atkinson,1977,
77271,Pink,1979,
77277,Nate Parker,1979,
77278,Denzel Whitaker,1990,
77287,Anne Reid,1935,
77292,Sean Gilder,1964,
77293,Charlie Schlatter,1966,
77301,Jiang Wen,1963,
77304,Zhao Wei,1976,
77330,Kenan Thompson,1978,
77334,Chandler Canterbury,1998,
77335,Ben Mendelsohn,1969,
77344,John Hodgman,1971,
77351,Oleg Taktarov,1967,
77496,Vince Colosimo,1966,
77517,Isabelle Fuhrman,1997,
77700,Travis Fimmel,1979,
77736,Armelle,1969,
77824,Tanoai Reed,1974,
77860,Jacques Gamblin,1957,
77870,Glenn Howerton,1976,
77880,Josh Dallas,1981,
77896,Bill Bellamy,1965,
77921,Hideaki Anno,1960,
77928,Bruno Salomone,1970,
77929,François Morel,1959,
77931,Kotono Mitsuishi,1967,
77948,Selena Gomez,1992,
77976,Anders Baasmo Christiansen,1976,
77993,Parry Shen,1973,
77996,Asa Butterfield,1997,
78018,Allan Corduner,1950,
78021,Lloyd Kaufman,1945,
78029,Martin Lawrence,1965,
78030,Ashley Benson,1989,
78031,Cassie Scerbo,1990,
78044,Erin Cahill,1980,
78050,Elyes Gabel,1983,
78062,Aml Ameen,1985,
78080,Krysten Ritter,1981,
78110,Scott Adkins,1976,
78140,Daniel Manche,1993,
78141,Grant Show,1962,
78147,Elodie Yung,1981,
78150,Joshua Cox,1965,
78188,Whit Stillman,1952,
78190,Chris Eigeman,1965,
78197,Elisabeth Harnois,1979,
78216,Louise Bourgoin,1981,
78257,Ronald Cheng,1972,
78283,Nauheed Cyrusi,1982,
78311,Steve Valentine,1966,
78317,Bob Bergen,1964,
78320,Bryan Callen,1967,
78324,Jamie Chung,1983,
78398,A Martinez,1948,
78402,Masakazu Morita,1972,
78423,Omar Sy,1978,
78425,Louise Monot,1981,
78429,Josie Ho,1974,
78430,Julianna Guill,1987,
78431,Ben Feldman,1980,
78433,Ryan Hansen,1981,
78434,America Olivo,1978,
78452,Gina Carano,1982,
78475,Isabelle Gélinas,1963,
78501,Melissa Joan Hart,1976,
78533,Cristiana Capotondi,1980,
78535,Fabio De Luigi,1967,
78538,Gianmarco Tognazzi,1967,
78552,Andrei Arlovski,1979,
78588,Perez Hilton,1978,
78674,Luciana Littizzetto,1964,
78729,Nathan Lane,1956,
78739,David Mann,1966,
78749,Hrithik Roshan,1974,
78798,Tom Kenny,1962,
78799,Carolyn Lawrence,1967,
78837,Brooke Burns,1978,
78840,Jason Acuña,1973,
78869,Shawn Yue,1981,
78870,Li Xiaoran,1978,
78871,Wu Jing,1974,
78875,Louis Koo,1970,
78878,Xing Yu,1978,
78879,Xu Qing,1969,
78887,Billy Ray Cyrus,1961,
78890,Keith Jardine,1975,
78916,Farhan Akhtar,1974,
78920,Sonali Kulkarni,1974,
78921,Dimple Kapadia,1957,
78994,Sergio Peris-Mencheta,1975,
79003,Abhay Deol,1976,
79025,Don McManus,1959,
79037,Ken'ichi Matsuyama,1985,
79051,Wendee Lee,1960,
79072,Kevin Durand,1974,
79124,Karen David,1979,
79128,Alan Cinis,1960,
79196,Lena Endre,1955,
79332,Trond Espen Seim,1971,
79397,Kristen Kerr,1974,
79449,Margarita Broich,1960,
79494,Matt Dallas,1982,
79497,Bruce Thomas,1961,
79504,Rachel Korine,1986,
79505,Joseph Morgan,1981,
79574,Park Won-sang,1970,
79584,Angus Scrimm,1926,
79635,Julian Holloway,1944,
79713,Sacha Horler,1970,
79795,Shiloh Fernandez,1985,
80019,James A. Woods,1979,
80112,Sylvester McCoy,1943,
80120,Andy McAvin,1952,
80135,Rutanya Alda,1942,
80149,Douglas Hodge,1960,
80278,Rebecca Rigg,1967,
80289,Jay R. Ferguson,1974,
80352,Noel Fisher,1984,
80367,Estelle Skornik,1971,
80378,Preston Bailey,2000,
80406,Kevin Smith,1963,2002
80457,Han Suk-Kyu,1964,
80536,David Walliams,1971,
80576,Max Records,1997,
80591,Rashida Jones,1976,
80595,Rob Huebel,1969,
80602,Tyler Perry,1969,
80611,Cassi Davis,1964,
80613,China Anne McClain,1998,
80742,Martin Mull,1943,
80745,Lee Ving,1950,
80757,Mike Tyson,1966,
80758,Boris Kodjoe,1973,
80967,Ricardo Antonio Chavira,1971,
81015,Audrina Patridge,1985,
81022,Jeff Rawle,1951,
81024,Roger Lloyd-Pack,1944,
81051,Tahar Rahim,1981,
81054,Nicolas Duvauchelle,1980,
81083,Max Burkholder,1997,
81095,Michelle Morgan,1981,
81097,Shawn Roberts,1984,
81125,Denis Ménochet,1976,
81133,Amy Acker,1976,
81164,Danneel Ackles,1979,
81178,Charlie Adler,1956,
81200,Conan O'Brien,1963,
81260,Bill Milner,1995,
81363,Kentaro Ito,1974,
81364,Olivia Munn,1980,
81379,Steve Blum,1965,
81381,Michael McConnohie,1951,
81391,J. D. Pardo,1980,
81418,Karine Vanasse,1983,
81571,Yasmin Paige,1991,
81663,Vanessa Marshall,1969,
81667,Jennifer Hale,1972,
81681,Denis O'Hare,1962,
81682,Bojana Novaković,1981,
81683,Gbenga Akinnagbe,1978,
81684,Caterina Scorsone,1981,
81685,Frank Grillo,1963,
81688,Scott Winters,1959,2011
81703,Zulay Henao,1979,
81821,Sandrine Kiberlain,1968,
81840,Adeel Akhtar,1980,
81851,Emi Shinohara,1963,
81869,Katrina Kaif,1984,
81928,Anushka Sharma,1988,
81948,Travis Rice,1982,
82055,Junko Takeuchi,1972,
82056,Noriaki Sugiyama,1976,
82057,Chie Nakamura,1978,
82092,Will.i.am,1975,
82093,Daniel Henney,1979,
82094,Tim Pocock,1985,
82096,Jessica Paré,1982,
82104,Danai Gurira,1978,
82119,Chantal Lauby,1957,
82142,B.J. Hogg,1955,
82163,Christopher Jordan Wallace,1996,
82188,Jean-Pierre Martins,1971,
82191,Sharlto Copley,1973,
82240,Lindsey Buckingham,1949,
82242,Stevie Nicks,1948,
82288,Jackie Berroyer,1946,
82304,Michaël Youn,1973,
82314,Karina Testa,1981,
82341,Hillary Tuck,1978,
82400,Vincent Zhao Wen-Zhuo,1972,
82401,Adam Cheng,1947,
82417,Russell Peters,1970,
82423,Veerle Baetens,1978,
82455,Nerea Camacho,1996,
82537,Søren Malling,1964,
82622,Charlotte Ross,1968,
82631,Joseph Sikora,1976,
82639,Ophelia Lovibond,1986,
82653,Mary Page Keller,1961,
82662,AnnaLynne McCord,1987,
82663,Shannon Woodward,1984,
82700,Mario Casas,1986,
82785,Emily Osment,1992,
82791,Valerie Tian,1989,
82795,Oleg Menshikov,1960,
82809,Annabelle Wallis,1984,
82885,Zoe Lister-Jones,1982,
82923,Bérénice Bejo,1976,
82945,Charles Baker,1971,
83002,Jessica Chastain,1977,
83110,Downtown Julie Brown,1963,
83141,Paul Wesley,1982,
83222,Shane McRae,1977,
83225,Colin Egglesfield,1973,
83231,David Walton,1978,
83244,Ella Rae Peck,1990,
83248,Ron Paul,1935,
83271,Glen Powell,1988,
83274,Rachele Brooke Smith,1987,
83276,Kenny Wormald,1984,
83352,Mircea Monroe,1982,
83356,Jamie Campbell Bower,1988,
83414,Tim Conway,1933,
83437,Pauline Collins,1940,
83458,Stephanie Jacobsen,1980,
83585,Sasha Barrese,1981,
83586,Ken Jeong,1969,
83635,Huang Sheng-Yi,1983,
83701,Alex Kingston,1963,
83721,Scott Cohen,1961,
83813,Thierry Neuvic,1970,
83814,Steve Evets,1959,
83820,Gordon Lam Ka-Tung,1967,
83852,Liam James,1996,
83860,Aldis Hodge,1986,
83861,Brendan Miller,1985,
83862,Mercedes Masöhn,1982,
83872,Casey Wilson,1980,
83873,June Diane Raphael,1980,
83874,Michael Arden,1982,
83948,Rukiya Bernard,1983,
83966,Pascale Arbillot,1970,
83967,Manu Payet,1975,
83968,Jim Parrack,1981,
84028,Yû Aoi,1985,
84075,Demetri Martin,1973,
84154,Flávia Alessandra,1974,
84155,Fernanda Paes Leme,1983,
84197,Zahary Baharov,1980,
84214,Taylor Lautner,1992,
84215,Jackson Rathbone,1984,
84217,Alex Meraz,1985,
84219,Chaske Spencer,1975,
84221,Charlie Bewley,1981,
84223,Anna Kendrick,1985,
84224,Christian Serratos,1990,
84225,Gil Birmingham,1966,
84247,Emily VanCamp,1986,
84261,Moran Atias,1981,
84292,John Oliver,1977,
84300,Chris Lowell,1984,
84338,Clint Carleton,1975,
84409,Conor Carroll,1998,
84423,Conleth Hill,1964,
84424,Nicole Patrick,1991,
84430,Joséphine de Meaux,1977,
84440,Marie Guillard,1972,
84482,Luke Benward,1995,
84490,David Kaye,1964,
84495,Jess Harnell,1963,
84497,Aaron Paul,1979,
84507,Kazuya Nakai,1967,
84698,Jessica Lowndes,1988,
84714,Juan José Campanella,1959,
84754,Gonzalo Menendez,1971,
84760,Nick Gomez,1978,
84778,Natasha Yarovenko,1979,
84815,Josh Cooke,1979,
84841,Randy Wayne,1981,
84865,William Houston,1968,
84895,Kevin Sheridan,1982,
84933,Mary J. Blige,1971,
84944,Sidney Franklin,1990,
84952,Olesya Rulin,1986,
84996,Yoo Hae-jin,1970,
85008,Sol Kyung-Gu,1968,
85034,Ranbir Kapoor,1982,
85040,Sonam Kapoor,1985,
85047,Nawazuddin Siddiqui,1974,
85063,Imran Khan,1983,
85065,Jack O'Connell,1990,
85096,Stephen Blackehart,1967,
85138,Demi Lovato,1992,
85139,Nicholas Braun,1988,
85142,Paul Ben-Victor,1965,
85143,Angela Sarafyan,1983,
85173,Go Soo,1978,
85174,Song Ji-Hyo,1981,
85176,Bridgit Mendler,1992,
85178,Christa Campbell,1972,
85236,Paul Rust,1981,
85354,Nick Tate,1942,
85386,Irina Björklund,1973,
85450,Mithun Chakraborty,1947,
85451,Ranvir Shorey,1972,
85456,Mahesh Manjrekar,1953,
85458,Vinod Khanna,1946,
85470,Kangana Ranaut,1987,
85477,Trace Adkins,1962,
85484,Matthew Del Negro,1972,
85505,Dan Payne,1972,
85613,Juan Riedinger,1981,
85668,Vivek Oberoi,1976,
85672,Shabana Azmi,1950,
85676,Ronit Roy,1965,
85693,Malaika Arora Khan,1973,
85718,Allen Leech,1981,
85757,Joe Jonas,1989,
85759,Maria Canals-Barrera,1966,
85785,Michael Ostrowski,1973,
85807,Krister Henriksson,1946,
85809,Shane Van Dyke,1979,
85825,Leighton Meester,1986,
85881,Sanjay Dutt,1959,
85962,Kwai Lun-mei,1983,
85977,Clive Standen,1981,
86006,Paul Eiding,1957,
86013,Arbaaz Khan,1967,
86034,Julianne Nicholson,1971,
86085,Mahie Gill,1975,
86132,Claire Holt,1988,
86170,Audrey Wasilewski,1967,
86204,Geoff Meed,1965,
86267,Ana Gasteyer,1967,
86268,Serinda Swan,1984,
86272,Natacha Itzel,1984,
86273,Lisa Rotondi,1972,
86310,Connie Britton,1967,
86314,Mindy Cohn,1966,
86320,Sean Cameron Michael,1969,
86442,Michael J. Reynolds,1939,
86468,Sarah Wayne Callies,1977,
86498,Gabriel Iglesias,1976,
86555,Amrita Singh,1958,
86612,Anne Dorval,1960,
86624,Collette Wolfe,1980,
86626,Aziz Ansari,1983,
86627,Dave England,1969,
86653,Carter Jenkins,1991,
86654,Austin Butler,1991,
86668,Nina Ruslanova,1945,
86889,Ye-jin Son,1982,
86905,Caroline Rhea,1964,
86923,Caroline Williams,1957,
87003,Curtis Armstrong,1953,
87015,Eduard Fernández,1964,
87056,Khamani Griffin,1998,
87099,Martin Marquez,1968,
87118,Michael Beach,1963,
87192,Mike O'Malley,1966,
87243,Nicole Beharie,1985,
87295,Richard Grieco,1965,
87310,Julia Jones,1981,
87312,James Parks,1968,
87437,Amy Paffrath,1983,
87440,Chris Carmack,1980,
87567,Cody Longo,1988,
87621,Eason Chan,1974,
87707,John Ventimiglia,1963,
87722,Noomi Rapace,1979,
87741,Sterling Knight,1989,
87819,Dawnn Lewis,1961,
87822,Damon Wayans Jr.,1982,
87845,Georgina Verbaan,1979,
87879,Ingrid Bolsø Berdal,1980,
87944,Law Kar-Ying,1947,
87951,Alexander Chaplin,1971,
87956,D.W. Moffett,1954,
87957,Keith Szarabajka,1952,
88029,Alison Brie,1982,
88052,Milutin Milošević,1981,
88123,Brenda Song,1988,
88124,Jesse Plemons,1988,
88229,Stoya,1986,
88322,Liam Boyle,1985,
88351,Chen Kuan-Tai,1945,
88543,Martin Buch,1968,
88550,Joel Garland,1975,
88578,Anita Blond,1976,
88592,Maxim Gaudette,1974,
88597,Jay Paulson,1978,
88619,Shenae Grimes,1989,
88620,Lauren Collins,1986,
88699,Steven R. McQueen,1988,
88737,Norm Crosby,1927,
88791,Hans Teeuwen,1967,
88793,Napakpapha Nakprasitte,1981,
88816,Noah Ringer,1996,
88876,SeungBum Ryoo,1980,
88903,Satya Bhabha,1983,
88995,Adrianne Palicki,1983,
89109,Hayley Kiyoko,1991,
89153,Prakash Raj,1965,
89193,Carlo Verdone,1950,
89402,Bas Rutten,1965,
89552,Colin Murdock,1958,
89559,Peter Gardiner,1968,
89585,Catherine Lloyd Burns,1961,
89819,Zachary Gordon,1998,
89821,Dimitri Leonidas,1987,
89885,Quinn Lord,1999,
90031,Kurt Angle,1968,
90033,Aly Michalka,1989,
90060,Pilou Asbæk,1982,
90111,Melissa Molinaro,1982,
90113,Katarzyna Wolejnio,1973,
90133,Akemi Okamura,1969,
90440,Ross Noble,1976,
90451,Tom Sturridge,1985,
90455,Aryana Engineer,2001,
90498,Devon Bostick,1991,
90514,Birgitte Hjort Sørensen,1982,
90576,Jeff Branson,1977,
90596,Katie Featherston,1982,
90597,Micah Sloat,1981,
90633,Gal Gadot,1985,
90719,Desi Lydic,1981,
90755,Janet Montgomery,1985,
91351,Sarah Hyland,1990,
91355,Christa Theret,1991,
91369,Basil Hoffman,1938,
91387,Keone Young,1947,
91402,Ali Liebert,1981,
91461,Michelle Hurd,1966,
91493,Chris Addison,1971,
91494,Enzo Cilenti,1974,
91495,Mimi Kennedy,1948,
91555,Rajnikanth,1949,
91606,Tom Hiddleston,1981,
91609,Joe Rogan,1967,
91612,Arie Verveen,1966,
91670,Eisa Davis,1971,
91671,Colman Domingo,1969,
92058,Phil Austin,1941,
92087,Tempestt Bledsoe,1973,
92312,Corey Taylor,1973,
92326,Constance Marie,1965,
92404,Joel Kinnaman,1979,
92416,Alexandra Rapaport,1971,
92422,Lennart Hjulström,1938,
92428,Samuli Edelmann,1968,
92429,Jens Hultén,1963,
92434,Georgina Hale,1943,
92589,Dwayne Adway,1969,
92612,Roark Critchlow,1963,
92614,Dawn Olivieri,1981,
92617,Matthew Willig,1969,
92728,Amy Hargreaves,1970,
92730,Pollyanna McIntosh,1979,
92731,Bethany Whitmore,1999,
92782,Wyatt Cenac,1976,
92931,Angelle Brooks,1967,
93004,Tommi Korpela,1968,
93031,Ryan McPartlin,1975,
93111,Kick Gurry,1978,
93210,Domhnall Gleeson,1983,
93228,Louis Herthum,1956,
93236,David Dencik,1974,
93252,Kim Hae-sook,1955,
93285,Charlyne Yi,1986,
93377,Janel Parrish,1988,
93378,Nathalia Ramos,1992,
93430,Nicole Calfan,1947,
93476,Suzy Kendall,1944,
93491,Will Poulter,1993,
93528,Letoya Luckett,1981,
93532,Laurent Lafitte,1973,
93540,Anatoliy Belyy,1972,
93564,Pihla Viitala,1982,
93648,Pablo Rago,1972,
93727,Marco Paolini,1956,
93892,Masatō Ibu,1949,
93913,Frank Rautenbach,1972,
93995,Shim Eun Kyung,1994,
94018,Meisa Kuroki,1988,
94022,Matthew Wolf,1972,
94064,Svetlana Khodchenkova,1983,
94098,Gillian Jacobs,1982,
94103,Evan Ross,1988,
94128,Terry Carter,1928,
94135,Kristy Wu,1982,
94182,Marco St. John,1939,
94185,Shailene Woodley,1991,
94304,Larry Cedar,1955,
94427,Stephanie Honoré,1984,
94477,Anna Cummer,1977,
94567,Zarina Wahab,1959,
94622,Brian Baumgartner,1972,
94792,Tammin Sursok,1983,
94798,Lincoln Lewis,1987,
94864,Max Martini,1969,
94958,Iddo Goldberg,1975,
94978,Christina Pickles,1935,
95002,Jamie Elman,1976,
95023,Oliver Milburn,1973,
95038,Johanna Braddy,1987,
95042,Cameron Goodman,1984,
95076,Krist Novoselic,1965,
95101,Charlie Day,1976,
95102,Kaitlin Olson,1975,
95136,David Henrie,1989,
95137,Jonathan Keltz,1988,
95266,Rebecca Gibney,1964,
95517,Justina Machado,1972,
95638,John Pyper-Ferguson,1964,
95686,Dylan Sprouse,1992,
95697,Dileep Rao,1973,
95750,Sonu Sood,1973,
95767,Masami Nagasawa,1987,
95777,Bill O'Reilly,1949,
95789,Georgina Cates,1975,
95866,Billie Joe Armstrong,1972,
95875,Andrew Daly,1971,
95975,Mark Linn-Baker,1954,
96018,Robert Belushi,1980,
96066,Liam Hemsworth,1990,
96091,Carrie Underwood,1983,
96228,Gary Basaraba,1959,
96349,Molly C. Quinn,1993,
96376,Thierry Hancisse,1962,
96413,Thierry Frémont,1962,
96555,Antonio Cupo,1978,
96591,Romano Orzari,1964,
96611,Barbie Hsu,1976,
96624,Rachel Boston,1982,
96625,Minka Kelly,1980,
96841,Matthew Lewis,1989,
96862,Hu Jun,1968,
96928,Johan Libéreau,1984,
96929,Salomé Stévenin,1985,
97185,Eric Jacobson,1970,
97430,Joe Absolom,1978,
97446,James DuMont,1965,
97515,Shepard Fairey,1970,
97576,Gemma Chan,1982,
97600,David DeLuise,1971,
97906,Christine Nguyen,1984,
98050,James Lafferty,1985,
98103,Richard Ayoade,1977,
98157,Paul Logan,1973,
98206,Joe Zaso,1970,
98216,Dean Knowsley,1974,
98251,Sebastián Silva,1979,
98272,Chloe Bridges,1991,
98285,Bella Thorne,1997,
98357,Pilar López de Ayala,1978,
98420,Lynn Lowry,1947,
98522,Riley Keough,1989,
98628,Kim Fields,1969,
98631,Adam Wingard,1982,
98653,Valentine Miele,1970,
98772,Lauren London,1984,
98804,Ronnie Gene Blevins,1977,
98953,Jerry Ferrara,1979,
99183,Alan van Sprang,1971,
99185,Amy Sloan,1978,
99207,Amber Wallace,1987,
99235,Tim Abell,1958,
99414,Giselle Itié,1981,
99689,Deng Chao,1979,
100242,Elize du Toit,1980,
100586,Jon Foo,1982,
101015,Chin Han,1969,
101016,Osric Chau,1986,
101017,Johann Urb,1977,
101028,Michelle Borth,1978,
101219,Heidi Hawkins,1981,
101400,Magaly Solier,1986,
101416,Michael McMillen,1978,
101519,Naturi Naughton,1984,
101522,Walter Perez,1982,
101542,Ti West,1980,
101565,Madison Riley,1990,
101847,Lance E. Nichols,1955,
102222,Carmen Machi,1963,
102336,Jack Blessing,1951,
102556,Andréa Beltrão,2012,
102657,Jonas Talkington,1976,
102744,Monique Ganderton,1980,
102777,Mel Fair,1964,
102786,Barack Obama,1961,
103330,Navid Negahban,1968,
103351,Luke Treadaway,1984,
103352,Richard Riddell,1984,
103388,Joey Pollari,1994,
103389,Jacqueline MacInnes Wood,1987,
103554,Isabel Lucas,1985,
103833,John Aylward,1946,
103994,Sophie Lowe,1990,
104023,Claudette Lali,1975,
104243,Florian David Fitz,1974,
104522,Aoi Miyazaki,1985,
104561,Craig Roberts,1991,
104632,Sylvia Hoeks,1983,
104645,David Andriole,1964,
104802,Phillip Rhys,1972,
104997,Marlo Thomas,1937,
104998,Alexandra Wentworth,1965,
105163,David Icke,1952,
105173,Rebecca Budig,1973,
105303,Fred Melamed,1956,
105584,Bret McKenzie,1976,
105641,James Patrick Stuart,1968,
105659,Alicia Lagano,1979,
105688,Bashar Rahal,1974,
105727,Jake Abel,1987,
105762,Jimmy Jean-Louis,1968,
105831,Toni Trucks,1980,
105868,Filippo Timi,1974,
106660,Ruth Vega Fernandez,1977,
106775,Liam O'Brien,1976,
106776,Samuel Vincent,1971,
106791,Aida Turturro,1962,
106817,Blanca Suárez,1988,
106911,James Black,1962,
106949,Andrea Powell,1965,
106965,Adam Harrington,1972,
107491,Sebastian Spence,1969,
107515,Raúl Esparza,1970,
107722,Grigoriy Dobrygin,1986,
107770,B. J. Novak,1979,
107777,Mackenzie Brooke Smith,2001,
107793,Adam Johnson,1973,
107810,Aleks Paunovic,1969,
108247,Austin Highsmith,1981,
108532,Scott Elrod,1975,
108534,Adam Butcher,1988,
108696,Susie Abromeit,1982,
108699,Scott Anthony Leet,1962,
108916,Rooney Mara,1985,
108919,Chris Riggi,1985,
109014,Sunil Malhotra,1975,
109046,Tiya Sircar,1982,
109151,Jaime Ray Newman,1978,
109156,Katia Winter,1983,
